date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2016-01-01,-6,-17,0.0,8.7,1,1,50,No moonrise,12:02 PM,07:52 AM,05:11 PM,-15,-18,-13,-18,15,1,88,0.0,1040,-6,10,89,8
2016-01-02,-2,-13,0.0,8.7,1,1,43,12:42 AM,12:31 PM,07:52 AM,05:11 PM,-11,-13,-9,-13,16,27,84,0.0,1036,-2,10,90,8
2016-01-03,1,-11,0.0,8.7,1,1,36,01:39 AM,01:01 PM,07:52 AM,05:12 PM,-8,-9,-6,-9,14,41,86,0.0,1031,1,10,99,7
2016-01-04,-0,-6,0.0,7.0,1,1,28,02:34 AM,01:34 PM,07:52 AM,05:13 PM,-8,-7,-4,-7,17,50,81,0.0,1027,-0,8,188,9
2016-01-05,2,-2,0.6,7.0,1,1,21,03:32 AM,02:09 PM,07:52 AM,05:14 PM,-2,-4,0,-4,29,55,86,1.0,1014,2,8,142,15
2016-01-06,3,-0,0.0,7.0,1,1,14,04:28 AM,02:50 PM,07:52 AM,05:15 PM,-1,-2,1,-2,19,54,88,0.8,1009,3,9,139,10
2016-01-07,2,-2,0.1,8.7,1,1,7,05:26 AM,03:36 PM,07:52 AM,05:16 PM,-1,-3,-0,-3,14,68,92,0.1,1009,2,7,211,8
2016-01-08,-0,-6,0.3,7.0,1,1,0,06:20 AM,04:27 PM,07:52 AM,05:17 PM,-3,-4,-2,-4,10,71,92,0.4,1015,-0,7,284,6
2016-01-09,-0,-8,0.0,8.7,1,1,0,07:13 AM,05:26 PM,07:52 AM,05:18 PM,-6,-6,-4,-6,8,45,90,0.0,1024,-0,9,164,4
2016-01-10,-2,-11,0.0,8.7,1,1,0,08:02 AM,06:28 PM,07:52 AM,05:19 PM,-8,-8,-6,-8,8,32,89,0.0,1029,-2,10,242,5
2016-01-11,-4,-13,0.0,8.7,1,1,8,08:47 AM,07:34 PM,07:51 AM,05:20 PM,-10,-12,-9,-12,8,21,91,0.0,1034,-4,8,142,4
2016-01-12,-2,-12,0.0,8.7,1,1,15,09:28 AM,08:41 PM,07:51 AM,05:21 PM,-10,-11,-8,-11,11,5,85,0.0,1034,-2,10,110,5
2016-01-13,0,-10,0.0,8.7,1,1,22,10:06 AM,09:50 PM,07:51 AM,05:22 PM,-9,-9,-6,-9,12,26,83,0.0,1025,0,10,142,6
2016-01-14,-0,-6,0.0,8.7,1,1,29,10:42 AM,10:59 PM,07:50 AM,05:23 PM,-5,-7,-4,-7,15,37,88,0.0,1020,-0,10,158,8
2016-01-15,-1,-4,0.0,7.0,1,1,37,11:18 AM,No moonset,07:50 AM,05:25 PM,-4,-6,-3,-6,15,66,93,0.0,1016,-1,8,221,9
2016-01-16,0,-6,0.0,5.3,1,1,44,11:53 AM,12:07 AM,07:50 AM,05:26 PM,-4,-6,-3,-6,17,59,92,0.0,1021,0,10,172,10
2016-01-17,2,-5,0.0,7.0,1,1,51,12:31 PM,01:15 AM,07:49 AM,05:27 PM,-1,-3,-0,-3,17,68,95,0.0,1023,2,6,204,9
2016-01-18,1,-1,0.6,3.7,1,1,59,01:12 PM,02:22 AM,07:49 AM,05:28 PM,-2,-3,0,-3,18,82,87,0.7,1020,1,7,160,9
2016-01-19,2,-7,0.0,8.7,1,1,66,01:57 PM,03:28 AM,07:48 AM,05:29 PM,-3,-5,-2,-5,19,41,92,0.0,1024,2,8,170,10
2016-01-20,1,-7,0.0,7.0,1,1,73,02:46 PM,04:31 AM,07:48 AM,05:30 PM,-3,-5,-1,-5,25,34,90,0.1,1023,1,9,231,14
2016-01-21,1,-8,0.0,8.7,1,1,80,03:41 PM,05:30 AM,07:47 AM,05:32 PM,-6,-7,-4,-7,13,6,89,0.0,1033,1,10,132,7
2016-01-22,3,-4,0.0,8.7,1,1,88,04:38 PM,06:23 AM,07:46 AM,05:33 PM,-4,-5,-2,-5,15,17,85,0.0,1027,3,9,114,7
2016-01-23,3,-4,0.0,7.0,1,1,95,05:38 PM,07:10 AM,07:46 AM,05:34 PM,-3,-4,-1,-4,20,56,85,0.0,1018,3,10,132,10
2016-01-24,0,-4,0.2,5.4,1,1,100,06:38 PM,07:52 AM,07:45 AM,05:35 PM,-2,-4,-2,-4,12,70,95,0.2,1017,0,3,291,7
2016-01-25,-1,-8,0.0,8.7,1,1,100,07:38 PM,08:29 AM,07:44 AM,05:36 PM,-6,-7,-5,-7,9,37,92,0.0,1027,-1,8,320,5
2016-01-26,-1,-10,0.0,8.7,1,1,83,08:36 PM,09:03 AM,07:44 AM,05:38 PM,-8,-8,-6,-8,9,18,89,0.0,1035,-1,9,159,5
2016-01-27,-0,-10,0.0,8.7,1,1,76,09:34 PM,09:34 AM,07:43 AM,05:39 PM,-8,-8,-6,-8,9,8,86,0.0,1036,-0,10,122,5
2016-01-28,1,-7,0.0,8.7,1,1,69,10:30 PM,10:03 AM,07:42 AM,05:40 PM,-7,-6,-4,-6,10,18,80,0.0,1029,1,10,115,5
2016-01-29,2,-5,0.0,5.4,1,1,61,11:27 PM,10:32 AM,07:41 AM,05:41 PM,-2,-3,-0,-3,24,63,87,0.3,1019,2,9,135,12
2016-01-30,4,-4,0.1,5.4,1,1,54,No moonrise,11:02 AM,07:40 AM,05:42 PM,-1,-4,-0,-4,22,77,93,0.2,1012,4,8,260,12
2016-01-31,-1,-7,0.3,7.1,1,1,50,12:22 AM,11:33 AM,07:39 AM,05:44 PM,-6,-6,-4,-6,10,54,87,0.3,1016,-1,10,164,5
2016-02-01,-4,-7,0.2,3.8,1,1,34,01:19 AM,12:07 PM,07:38 AM,05:45 PM,-6,-11,-5,-11,25,95,90,0.3,1012,-4,9,184,17
2016-02-02,-5,-13,0.0,8.7,1,1,26,02:15 AM,12:44 PM,07:37 AM,05:46 PM,-10,-12,-8,-12,13,46,89,0.0,1026,-5,10,281,8
2016-02-03,-4,-10,0.0,7.1,1,1,18,03:11 AM,01:27 PM,07:36 AM,05:47 PM,-10,-11,-8,-11,12,59,89,0.0,1033,-4,10,167,6
2016-02-04,-3,-10,0.0,5.4,1,1,11,04:06 AM,02:15 PM,07:35 AM,05:49 PM,-8,-10,-6,-10,15,57,89,0.0,1035,-3,9,154,8
2016-02-05,-0,-10,0.0,8.7,1,1,3,05:00 AM,03:09 PM,07:34 AM,05:50 PM,-5,-6,-5,-6,8,46,93,0.0,1038,-0,6,191,4
2016-02-06,1,-9,0.0,8.7,1,1,0,05:51 AM,04:09 PM,07:33 AM,05:51 PM,-6,-7,-4,-7,11,9,88,0.0,1036,1,8,140,6
2016-02-07,1,-8,0.0,8.7,1,1,0,06:38 AM,05:15 PM,07:32 AM,05:52 PM,-6,-5,-4,-5,7,6,88,0.0,1038,1,10,185,4
2016-02-08,2,-7,0.0,8.7,1,1,0,07:22 AM,06:23 PM,07:31 AM,05:53 PM,-4,-5,-3,-5,7,12,93,0.0,1040,2,7,172,4
2016-02-09,2,-7,0.0,8.7,1,1,4,08:02 AM,07:34 PM,07:30 AM,05:55 PM,-4,-4,-3,-4,7,13,94,0.0,1037,2,5,212,4
2016-02-10,2,-8,0.0,8.7,1,1,12,08:40 AM,08:45 PM,07:29 AM,05:56 PM,-5,-4,-3,-4,5,8,89,0.0,1034,2,9,123,3
2016-02-11,2,-8,0.0,8.7,1,1,19,09:18 AM,09:56 PM,07:27 AM,05:57 PM,-6,-4,-3,-4,6,8,83,0.0,1032,2,10,78,3
2016-02-12,3,-5,0.0,8.7,1,1,27,09:55 AM,11:06 PM,07:26 AM,05:58 PM,-7,-3,-2,-3,8,23,72,0.0,1030,3,10,135,4
2016-02-13,2,-8,0.0,8.7,1,1,34,10:33 AM,No moonset,07:25 AM,05:59 PM,-6,-5,-3,-5,10,16,81,0.0,1028,2,10,95,5
2016-02-14,2,-5,0.1,8.5,1,1,42,11:13 AM,12:14 AM,07:24 AM,06:01 PM,-2,-3,-1,-3,12,48,88,0.1,1026,2,9,138,6
2016-02-15,5,1,0.0,8.5,1,1,49,11:57 AM,01:21 AM,07:22 AM,06:02 PM,3,3,3,3,8,66,95,0.0,1023,5,6,194,4
2016-02-16,8,2,0.0,10.8,1,1,57,12:44 PM,02:24 AM,07:21 AM,06:03 PM,3,2,4,2,16,43,93,0.0,1021,8,6,137,8
2016-02-17,10,1,0.0,5.4,1,1,64,01:36 PM,03:24 AM,07:20 AM,06:04 PM,1,2,5,2,31,92,75,0.5,1012,10,9,136,15
2016-02-18,9,0,0.0,10.1,1,1,72,02:31 PM,04:18 AM,07:18 AM,06:05 PM,2,0,4,0,41,46,83,1.2,1007,9,8,174,21
2016-02-19,8,-1,0.0,8.5,1,1,79,03:29 PM,05:06 AM,07:17 AM,06:07 PM,-1,-1,3,-1,33,33,75,0.0,1019,8,10,148,17
2016-02-20,5,-0,0.0,10.9,1,1,87,04:28 PM,05:50 AM,07:16 AM,06:08 PM,0,1,3,1,13,25,83,0.0,1023,5,10,231,7
2016-02-21,6,-1,0.0,11.0,1,1,95,05:27 PM,06:28 AM,07:14 AM,06:09 PM,-2,0,2,0,10,10,77,0.0,1025,6,10,154,5
2016-02-22,2,-2,0.0,10.1,1,1,100,06:26 PM,07:02 AM,07:13 AM,06:10 PM,-2,-2,0,-2,13,44,83,0.0,1021,2,10,204,8
2016-02-23,4,-3,0.0,11.0,1,1,100,07:24 PM,07:34 AM,07:11 AM,06:11 PM,-5,-1,0,-1,10,9,69,0.0,1028,4,10,237,6
2016-02-24,6,-2,0.0,11.0,1,1,83,08:20 PM,08:04 AM,07:10 AM,06:12 PM,-4,-0,1,-0,11,12,71,0.0,1028,6,10,174,6
2016-02-25,8,-1,0.0,11.1,1,1,75,09:17 PM,08:33 AM,07:08 AM,06:14 PM,-3,2,3,2,9,6,63,0.0,1026,8,10,161,4
2016-02-26,11,1,0.0,11.1,1,1,68,10:13 PM,09:03 AM,07:07 AM,06:15 PM,-0,4,5,4,12,3,69,0.0,1024,11,10,116,6
2016-02-27,11,3,0.0,11.1,1,1,60,11:09 PM,09:34 AM,07:05 AM,06:16 PM,1,4,6,4,22,10,67,0.0,1017,11,10,213,12
2016-02-28,9,1,0.0,11.1,1,1,53,No moonrise,10:06 AM,07:04 AM,06:17 PM,0,4,5,4,8,13,72,0.0,1021,9,10,206,4
2016-02-29,8,3,0.0,11.2,1,1,45,12:04 AM,10:41 AM,07:02 AM,06:18 PM,0,3,5,3,17,26,72,0.0,1020,8,10,212,10
2016-03-01,11,2,0.0,11.2,1,1,43,01:00 AM,11:21 AM,07:01 AM,06:19 PM,0,4,6,4,20,16,67,0.0,1020,11,10,147,11
2016-03-02,9,5,0.0,11.6,1,1,36,01:54 AM,12:05 PM,06:59 AM,06:20 PM,1,5,7,5,15,11,68,0.0,1017,9,10,209,8
2016-03-03,14,3,0.0,5.8,1,1,29,02:47 AM,12:55 PM,06:58 AM,06:22 PM,-2,6,8,6,19,77,51,0.0,1018,14,10,179,10
2016-03-04,14,4,0.0,11.6,1,1,22,03:38 AM,01:51 PM,06:56 AM,06:23 PM,0,9,9,9,10,35,53,0.0,1016,14,10,98,5
2016-03-05,13,6,0.0,8.7,1,1,14,04:26 AM,02:53 PM,06:54 AM,06:24 PM,1,8,10,8,27,44,55,0.0,1011,13,10,153,14
2016-03-06,11,3,0.0,10.2,1,1,7,05:11 AM,03:59 PM,06:53 AM,06:25 PM,2,4,7,4,38,44,71,0.4,1004,11,10,194,23
2016-03-07,5,-0,0.0,11.6,1,1,0,05:54 AM,05:09 PM,06:51 AM,06:26 PM,-1,2,3,2,7,21,76,0.0,1008,5,10,203,5
2016-03-08,7,0,0.0,11.6,1,1,0,06:33 AM,06:21 PM,06:50 AM,06:27 PM,-2,2,3,2,8,7,67,0.0,1013,7,10,142,4
2016-03-09,6,2,0.0,11.6,1,1,0,07:12 AM,07:34 PM,06:48 AM,06:28 PM,-1,2,4,2,13,42,67,0.0,1017,6,10,208,8
2016-03-10,14,3,0.0,11.6,1,1,7,07:50 AM,08:47 PM,06:46 AM,06:29 PM,1,5,8,5,27,12,62,0.0,1019,14,10,142,14
2016-03-11,15,7,0.0,7.3,1,1,14,08:29 AM,09:59 PM,06:45 AM,06:30 PM,1,8,10,8,36,44,56,0.0,1011,15,10,144,19
2016-03-12,11,6,0.0,11.6,1,1,22,09:10 AM,11:09 PM,06:43 AM,06:32 PM,1,7,8,7,17,15,60,0.0,1007,11,10,228,9
2016-03-13,11,4,0.0,10.2,1,1,29,09:54 AM,No moonset,06:41 AM,06:33 PM,0,6,7,6,14,41,63,0.0,1011,11,10,136,8
2016-03-14,7,1,0.0,8.8,1,1,36,10:41 AM,12:16 AM,06:40 AM,06:34 PM,0,2,5,2,25,73,73,0.6,1010,7,10,249,15
2016-03-15,3,-1,0.0,10.2,1,1,44,11:33 AM,01:18 AM,06:38 AM,06:35 PM,-4,-1,1,-1,11,51,71,0.0,1023,3,10,255,8
2016-03-16,6,-1,0.0,11.6,1,1,51,12:27 PM,02:14 AM,06:36 AM,06:36 PM,-3,1,3,1,11,34,66,0.0,1023,6,10,237,7
2016-03-17,8,1,0.0,11.6,1,1,58,01:24 PM,03:05 AM,06:35 AM,06:37 PM,-1,3,5,3,15,34,67,0.0,1017,8,10,241,10
2016-03-18,6,-1,0.0,11.6,1,1,65,02:22 PM,03:49 AM,06:33 AM,06:38 PM,-6,1,3,1,12,5,54,0.0,1022,6,10,217,8
2016-03-19,10,-1,0.0,11.6,1,1,73,03:21 PM,04:28 AM,06:31 AM,06:39 PM,-8,3,4,3,9,11,41,0.0,1023,10,10,163,5
2016-03-20,15,2,0.0,11.6,1,1,80,04:18 PM,05:04 AM,06:30 AM,06:40 PM,-2,7,8,7,18,5,51,0.0,1018,15,10,132,9
2016-03-21,15,7,0.0,10.2,1,1,87,05:16 PM,05:36 AM,06:28 AM,06:41 PM,-1,9,11,9,26,31,44,0.0,1010,15,10,160,13
2016-03-22,10,1,0.0,8.8,1,1,94,06:13 PM,06:06 AM,06:26 AM,06:42 PM,-0,2,4,2,19,68,73,0.6,1008,10,10,306,12
2016-03-23,5,0,0.0,11.6,1,1,100,07:09 PM,06:35 AM,06:25 AM,06:43 PM,-3,-1,2,-1,18,32,70,0.0,1020,5,10,295,13
2016-03-24,9,0,0.0,11.6,1,1,100,08:05 PM,07:05 AM,06:23 AM,06:44 PM,-3,2,5,2,18,20,60,0.3,1020,9,10,185,11
2016-03-25,5,1,0.0,11.6,1,1,84,09:01 PM,07:35 AM,06:21 AM,06:46 PM,-4,1,3,1,13,39,62,0.0,1015,5,10,289,8
2016-03-26,6,-1,0.0,11.6,1,1,76,09:57 PM,08:06 AM,06:20 AM,06:47 PM,-4,0,2,0,12,26,65,0.0,1019,6,10,256,9
2016-03-27,12,1,0.0,11.6,1,1,69,10:52 PM,08:40 AM,06:18 AM,06:48 PM,-5,3,6,3,24,20,49,0.0,1017,12,10,150,14
2016-03-28,8,1,0.8,7.5,1,1,62,11:47 PM,09:18 AM,06:16 AM,06:49 PM,-1,1,3,1,15,79,78,1.8,1007,8,7,170,9
2016-03-29,4,0,0.0,11.6,1,1,55,No moonrise,10:00 AM,06:15 AM,06:50 PM,-0,0,2,0,13,49,81,0.0,1000,4,10,173,9
2016-03-30,6,-1,0.0,11.6,1,1,47,12:39 AM,10:46 AM,06:13 AM,06:51 PM,-3,0,2,0,11,29,73,0.0,1013,6,10,221,7
2016-03-31,7,0,0.0,10.3,1,1,43,01:30 AM,11:39 AM,06:12 AM,06:52 PM,1,3,4,3,10,47,81,0.0,1015,7,10,224,7
2016-04-01,9,1,0.0,11.6,1,1,26,02:17 AM,12:36 PM,06:10 AM,06:53 PM,-1,4,5,4,10,5,68,0.0,1022,9,10,166,6
2016-04-02,13,2,0.0,11.6,1,1,19,03:03 AM,01:39 PM,06:08 AM,06:54 PM,-0,7,8,7,10,3,59,0.0,1022,13,10,175,6
2016-04-03,16,5,0.0,11.6,1,1,11,03:45 AM,02:45 PM,06:07 AM,06:55 PM,1,9,10,9,17,7,52,0.0,1018,16,10,175,9
2016-04-04,17,7,0.0,10.3,1,1,4,04:24 AM,03:55 PM,06:05 AM,06:56 PM,2,10,11,10,21,17,56,0.0,1018,17,10,175,12
2016-04-05,9,4,0.0,11.6,1,1,0,05:03 AM,05:07 PM,06:04 AM,06:57 PM,-2,4,7,4,19,8,57,0.0,1025,9,10,304,12
2016-04-06,12,2,0.0,11.6,1,1,0,05:41 AM,06:20 PM,06:02 AM,06:58 PM,-4,7,8,7,9,0,46,0.0,1029,12,10,184,6
2016-04-07,17,3,0.0,12.6,1,1,0,06:20 AM,07:34 PM,06:00 AM,06:59 PM,1,10,11,10,11,0,52,0.0,1020,17,10,157,7
2016-04-08,20,8,0.0,13.3,1,1,3,07:01 AM,08:48 PM,05:59 AM,07:00 PM,2,12,13,12,16,20,48,0.0,1013,20,10,145,8
2016-04-09,16,9,0.0,13.4,1,1,11,07:45 AM,09:59 PM,05:57 AM,07:01 PM,3,11,12,11,28,21,56,0.1,1008,16,10,170,17
2016-04-10,15,7,0.0,13.5,1,1,19,08:32 AM,11:06 PM,05:56 AM,07:03 PM,2,9,11,9,22,16,58,0.0,1008,15,10,171,13
2016-04-11,15,7,0.0,13.5,1,1,26,09:24 AM,No moonset,05:54 AM,07:04 PM,2,10,11,10,14,12,57,0.0,1013,15,10,190,8
2016-04-12,17,8,0.0,13.5,1,1,34,10:19 AM,12:07 AM,05:53 AM,07:05 PM,1,11,12,11,17,9,50,0.0,1015,17,10,186,10
2016-04-13,11,2,0.0,12.1,1,1,41,11:17 AM,01:01 AM,05:51 AM,07:06 PM,-1,3,6,3,24,52,65,0.3,1013,11,10,209,15
2016-04-14,9,1,0.0,12.1,1,1,49,12:15 PM,01:48 AM,05:50 AM,07:07 PM,-3,3,5,3,16,52,62,0.2,1015,9,10,194,9
2016-04-15,10,2,0.0,13.3,1,1,56,01:15 PM,02:29 AM,05:48 AM,07:08 PM,-3,3,5,3,19,39,58,0.1,1013,10,10,196,11
2016-04-16,10,1,0.0,12.1,1,1,64,02:13 PM,03:06 AM,05:47 AM,07:09 PM,-3,3,5,3,17,56,60,0.1,1016,10,10,181,10
2016-04-17,11,2,0.0,12.1,1,1,71,03:11 PM,03:39 AM,05:45 AM,07:10 PM,-1,4,6,4,17,46,62,0.4,1017,11,9,207,10
2016-04-18,13,4,0.0,12.1,1,1,79,04:07 PM,04:09 AM,05:44 AM,07:11 PM,-0,6,8,6,17,47,61,0.3,1015,13,9,195,10
2016-04-19,14,4,0.0,12.1,1,1,87,05:04 PM,04:39 AM,05:42 AM,07:12 PM,-1,7,9,7,15,49,57,0.1,1015,14,10,190,9
2016-04-20,13,5,0.0,12.1,1,1,94,06:00 PM,05:08 AM,05:41 AM,07:13 PM,0,7,9,7,15,50,59,0.1,1014,13,10,194,10
2016-04-21,22,9,0.0,13.8,1,1,100,06:55 PM,05:37 AM,05:39 AM,07:14 PM,3,14,15,14,20,6,46,0.0,1013,22,10,135,11
2016-04-22,22,12,0.0,13.3,1,1,100,07:52 PM,06:08 AM,05:38 AM,07:15 PM,0,16,17,16,39,40,36,0.0,1006,22,10,159,23
2016-04-23,14,5,0.0,12.2,1,1,83,08:47 PM,06:41 AM,05:36 AM,07:16 PM,2,6,9,6,33,46,65,1.5,1005,14,10,193,21
2016-04-24,11,5,0.0,13.8,1,1,76,09:42 PM,07:18 AM,05:35 AM,07:17 PM,3,7,8,7,11,49,73,0.0,1010,11,10,216,7
2016-04-25,12,5,0.0,13.8,1,1,68,10:35 PM,07:58 AM,05:34 AM,07:18 PM,1,7,8,7,16,46,63,0.0,1001,12,10,183,10
2016-04-26,10,4,0.0,12.2,1,1,61,11:27 PM,08:43 AM,05:32 AM,07:19 PM,3,5,7,5,15,49,80,0.0,1007,10,10,300,10
2016-04-27,11,3,0.0,13.9,1,1,53,No moonrise,09:33 AM,05:31 AM,07:21 PM,2,6,7,6,11,33,71,0.0,1008,11,10,191,6
2016-04-28,11,4,0.0,13.9,1,1,46,12:14 AM,10:27 AM,05:30 AM,07:22 PM,2,6,7,6,13,45,68,0.0,1007,11,10,67,9
2016-04-29,11,4,0.0,13.3,1,1,38,12:59 AM,11:26 AM,05:28 AM,07:23 PM,1,6,7,6,10,41,66,0.0,1010,11,10,150,7
2016-04-30,13,2,0.0,14.0,1,1,30,01:41 AM,12:28 PM,05:27 AM,07:24 PM,-0,6,7,6,13,33,62,0.0,1013,13,10,86,9
2016-05-01,14,4,0.0,14.0,1,1,29,02:20 AM,01:35 PM,05:26 AM,07:25 PM,-2,6,8,6,24,20,49,0.0,1018,14,10,73,15
2016-05-02,15,4,0.0,14.0,1,1,22,02:58 AM,02:43 PM,05:24 AM,07:26 PM,-0,8,9,8,16,8,54,0.0,1020,15,10,158,9
2016-05-03,18,4,0.0,14.0,1,1,15,03:35 AM,03:54 PM,05:23 AM,07:27 PM,-1,11,12,11,11,1,43,0.0,1020,18,10,167,7
2016-05-04,22,8,0.0,13.4,1,1,8,04:12 AM,05:07 PM,05:22 AM,07:28 PM,2,15,15,15,18,28,42,0.0,1015,22,10,171,10
2016-05-05,24,12,0.0,11.1,1,1,0,04:51 AM,06:20 PM,05:21 AM,07:29 PM,2,17,18,17,26,65,36,0.0,1009,24,10,130,13
2016-05-06,19,11,0.0,14.1,1,1,0,05:33 AM,07:34 PM,05:19 AM,07:30 PM,5,13,14,13,22,35,57,0.0,1006,19,10,103,12
2016-05-07,14,6,0.0,14.1,1,1,0,06:18 AM,08:45 PM,05:18 AM,07:31 PM,3,10,10,10,12,20,60,0.0,1008,14,10,198,7
2016-05-08,11,7,0.0,13.4,1,1,7,07:09 AM,09:51 PM,05:17 AM,07:32 PM,4,7,8,7,12,52,74,0.1,1006,11,10,156,8
2016-05-09,16,6,0.0,14.2,1,1,14,08:04 AM,10:50 PM,05:16 AM,07:33 PM,5,9,11,9,21,24,69,0.0,1005,16,10,224,12
2016-05-10,11,1,0.0,14.2,1,1,21,09:03 AM,11:43 PM,05:15 AM,07:34 PM,-4,5,6,5,13,5,50,0.0,1018,11,10,213,8
2016-05-11,12,0,0.0,14.2,1,1,29,10:04 AM,No moonset,05:14 AM,07:35 PM,-3,6,7,6,9,7,53,0.0,1023,12,10,179,6
2016-05-12,19,5,0.0,14.2,1,1,36,11:05 AM,12:27 AM,05:13 AM,07:36 PM,-1,10,11,10,14,4,43,0.0,1022,19,10,162,8
2016-05-13,23,9,0.0,14.3,1,1,43,12:04 PM,01:07 AM,05:12 AM,07:37 PM,-2,15,16,15,18,1,30,0.0,1017,23,10,175,10
2016-05-14,25,12,0.0,14.3,1,1,50,01:03 PM,01:42 AM,05:11 AM,07:38 PM,-1,18,18,18,28,18,29,0.0,1010,25,10,148,16
2016-05-15,15,9,0.0,14.3,1,1,58,02:01 PM,02:13 AM,05:10 AM,07:39 PM,5,13,13,13,19,33,59,0.3,1007,15,10,253,11
2016-05-16,15,6,0.0,14.3,1,1,65,02:57 PM,02:42 AM,05:09 AM,07:40 PM,3,10,10,10,12,18,63,0.0,1011,15,10,242,8
2016-05-17,16,6,0.0,14.3,1,1,72,03:53 PM,03:11 AM,05:08 AM,07:41 PM,4,10,11,10,14,35,63,0.0,1016,16,10,120,9
2016-05-18,9,6,0.0,14.4,1,1,80,04:49 PM,03:40 AM,05:07 AM,07:42 PM,3,6,8,6,19,10,71,0.0,1015,9,10,148,10
2016-05-19,17,6,0.0,13.4,1,1,87,05:45 PM,04:10 AM,05:06 AM,07:43 PM,2,11,11,11,11,44,57,0.1,1012,17,9,213,7
2016-05-20,19,8,0.0,12.3,1,1,94,06:41 PM,04:42 AM,05:06 AM,07:44 PM,2,12,13,12,15,52,53,0.1,1013,19,10,194,9
2016-05-21,19,7,0.0,14.4,1,1,100,07:37 PM,05:18 AM,05:05 AM,07:44 PM,2,12,13,12,15,37,53,0.3,1011,19,10,190,9
2016-05-22,12,4,0.0,13.4,1,1,100,08:31 PM,05:57 AM,05:04 AM,07:45 PM,-2,7,8,7,11,24,51,0.0,1012,12,10,204,6
2016-05-23,16,3,0.0,14.4,1,1,84,09:24 PM,06:40 AM,05:03 AM,07:46 PM,-1,9,10,9,11,13,50,0.0,1010,16,10,171,6
2016-05-24,18,7,0.0,13.4,1,1,77,10:13 PM,07:29 AM,05:03 AM,07:47 PM,-0,11,12,11,17,33,45,0.0,1008,18,10,119,11
2016-05-25,16,6,0.0,14.5,1,1,70,10:59 PM,08:21 AM,05:02 AM,07:48 PM,2,10,11,10,15,18,56,0.0,1013,16,10,212,8
2016-05-26,16,6,0.0,14.5,1,1,62,11:42 PM,09:19 AM,05:01 AM,07:49 PM,1,9,10,9,13,6,57,0.0,1012,16,10,146,7
2016-05-27,17,9,0.0,14.5,1,1,55,No moonrise,10:20 AM,05:01 AM,07:50 PM,3,14,14,14,7,8,49,0.0,1010,17,10,275,5
2016-05-28,18,9,0.0,14.5,1,1,48,12:21 AM,11:24 AM,05:00 AM,07:50 PM,3,16,16,16,7,4,42,0.0,1013,18,10,269,6
2016-05-29,22,9,0.0,14.5,1,1,40,12:58 AM,12:29 PM,05:00 AM,07:51 PM,4,15,15,15,14,14,50,0.0,1015,22,10,158,8
2016-05-30,20,10,0.0,14.5,1,1,33,01:34 AM,01:37 PM,04:59 AM,07:52 PM,5,15,15,15,15,7,54,0.2,1015,20,10,193,9
2016-05-31,23,9,0.0,13.5,1,1,29,02:09 AM,02:46 PM,04:59 AM,07:53 PM,1,15,16,15,20,30,40,0.0,1012,23,10,179,11
2016-06-01,22,8,0.0,14.5,1,1,12,02:45 AM,03:57 PM,04:58 AM,07:53 PM,2,16,16,16,11,18,43,0.0,1014,22,10,194,6
2016-06-02,25,12,0.0,14.5,1,1,4,03:24 AM,05:10 PM,04:58 AM,07:54 PM,-1,18,18,18,20,10,29,0.0,1015,25,10,190,11
2016-06-03,23,10,0.0,14.5,1,1,0,04:07 AM,06:21 PM,04:57 AM,07:55 PM,4,17,18,17,11,6,43,0.0,1020,23,10,255,6
2016-06-04,26,12,0.0,14.5,1,1,0,04:54 AM,07:30 PM,04:57 AM,07:55 PM,8,19,20,19,10,1,50,0.0,1019,26,10,198,6
2016-06-05,29,14,0.0,14.5,1,1,0,05:47 AM,08:33 PM,04:57 AM,07:56 PM,5,21,21,21,13,0,39,0.0,1012,29,10,118,7
2016-06-06,30,16,0.0,14.5,1,1,3,06:45 AM,09:31 PM,04:57 AM,07:57 PM,6,22,22,23,24,10,35,0.0,1007,30,10,120,13
2016-06-07,25,15,0.0,14.5,1,1,11,07:46 AM,10:20 PM,04:56 AM,07:57 PM,7,20,21,20,14,22,42,0.0,1009,25,10,206,8
2016-06-08,28,15,0.0,14.5,1,1,18,08:48 AM,11:04 PM,04:56 AM,07:58 PM,8,21,21,21,14,4,45,0.0,1009,28,10,147,8
2016-06-09,28,16,0.0,14.5,1,1,26,09:51 AM,11:41 PM,04:56 AM,07:58 PM,6,22,22,22,21,7,38,0.0,1006,28,10,197,12
2016-06-10,28,18,0.0,14.5,1,1,33,10:51 AM,No moonset,04:56 AM,07:59 PM,2,21,21,21,28,9,29,0.0,1007,28,10,149,14
2016-06-11,21,11,0.0,12.5,1,1,41,11:51 AM,12:14 AM,04:56 AM,07:59 PM,7,17,18,17,24,48,53,0.0,1012,21,10,222,14
2016-06-12,21,8,0.0,14.5,1,1,48,12:48 PM,12:45 AM,04:56 AM,08:00 PM,9,14,14,14,8,10,74,0.0,1017,21,7,252,6
2016-06-13,20,9,0.0,14.5,1,1,56,01:45 PM,01:14 AM,04:56 AM,08:00 PM,7,15,15,15,10,9,62,0.3,1015,20,10,191,6
